

    0.199999999999999917E-02   -0.139059828412980354-308    0.286790311336517334E+01    0.210352414871850885E+00   -0.499969387054443359E+01    0.156271009445190430E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.391137003898620605E+00    0.130505327995470877E-07   -0.363487052917480469E+01    0.399132347106933594E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.453643620014190674E+01    0.160194653677373358E-05   -0.674330329895019531E+01    0.144214296340942383E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.209075629711151123E+01    0.880574377878442539E-02   -0.344657707214355469E+01    0.725314140319824219E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.420318007469177246E+01    0.161603334381600302E-02   -0.548292922973632812E+01    0.713930606842041016E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.419465482234954834E+01    0.259074963449948322E+06    0.339555644989013672E+01    0.156626253128051758E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.145202636718750000E+01    0.339067243222181119E-05   -0.724203300476074219E+01    0.478342437744140625E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.383784174919128418E+01    0.520884653039665520E+07    0.204971790313720703E+01    0.713536262512207031E+00
    0.199999999999999917E-02   -0.139059828412980354-308    0.536024570465087891E+00    0.545104489887908244E+03   -0.464631080627441406E+01    0.102622137069702148E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.900626778602600098E+00    0.201833232495270910E-06   -0.642193984985351562E+01    0.905595493316650391E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.138025104999542236E+01    0.105096517525613380E-01   -0.353635311126708984E+01    0.102942514419555664E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.450465440750122070E+01    0.437532466137332551E+06   -0.459330558776855469E+01    0.187347507476806641E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.476991176605224609E+01    0.208538483318680455E-04   -0.543637180328369141E+01    0.800754356384277344E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.186430156230926514E+01    0.353912446150102232E+04    0.542602157592773438E+01    0.103105201721191406E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.882742404937744141E+00    0.389745591829245882E+03    0.206265258789062500E+01    0.143294115066528320E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.199622690677642822E+01    0.147491494209427910E+06    0.669747924804687500E+01    0.111571865081787109E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.298097431659698486E+01    0.638167233403596867E+02   -0.620367050170898438E+01    0.710556507110595703E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.321433484554290771E+01    0.613367386428518698E-05   -0.608955001831054688E+01    0.768274688720703125E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.492046058177947998E+01    0.994357105066738586E+04   -0.886801719665527344E+00    0.120031728744506836E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.369536399841308594E+01    0.639544855509664088E-04   -0.379396343231201172E+01    0.954564094543457031E+00
    0.199999999999999917E-02   -0.139059828412980354-308    0.442714393138885498E+01    0.529746002267390844E-04   -0.491196155548095703E+01    0.149883861541748047E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.585942864418029785E+00    0.643524579918550007E+05   -0.128815841674804688E+01    0.461075592041015625E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.838519930839538574E+00    0.307999623882830374E-06   -0.488329792022705078E+01    0.977797508239746094E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.455700755119323730E+01    0.439327038997480018E-02    0.460424327850341797E+01    0.331578731536865234E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.242480218410491943E+01    0.969058643326123274E+04    0.597627735137939453E+01    0.399799633026123047E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.336544513702392578E+01    0.122857648539910741E+03    0.336530590057373047E+01    0.244762229919433594E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.274921774864196777E+01    0.345645164466743445E-07    0.768503379821777344E+01    0.733536434173583984E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.681338906288146973E+00    0.437824642185020414E-06   -0.704783821105957031E+01    0.107381753921508789E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.681519508361816406E-02    0.658063529208345512E-03    0.680559730529785156E+01    0.701874446868896484E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.599774122238159180E+00    0.288256918312390891E-06    0.488404273986816406E+01    0.947235298156738281E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.537353754043579102E+00    0.392205327664299984E+06    0.164609050750732422E+01    0.156288204193115234E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.231703937053680420E+01    0.182943783875151747E+07    0.681279563903808594E+01    0.126319532394409180E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.257252335548400879E+01    0.299734699093306146E+06   -0.166445446014404297E+01    0.176281356811523438E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.121834456920623779E+01    0.117876530675614886E-06    0.306900215148925781E+01    0.157970790863037109E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.317258238792419434E+00    0.161831675281397052E-06    0.200055789947509766E+01    0.115618638992309570E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.434883475303649902E+01    0.542740759111606611E-07   -0.731727123260498047E+01    0.643670368194580078E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.348924994468688965E+01    0.596495414014980990E-02    0.338044357299804688E+01    0.493912220001220703E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.918514132499694824E+00    0.189202138432127831E+05    0.499117183685302734E+01    0.149219932556152344E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.926302075386047363E+00    0.374236261818504553E-04   -0.718056678771972656E+00    0.119954996109008789E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.401296377182006836E+01    0.832482035221188236E+07   -0.542832088470458984E+01    0.866254425048828125E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.412676453590393066E+01    0.545860322824188843E+08   -0.565114593505859375E+01    0.143757057189941406E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.336295962333679199E+01    0.328124678068866182E-05    0.215968132019042969E+01    0.100171518325805664E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.352430999279022217E+01    0.699011513667517452E-02    0.628641891479492188E+01    0.134872674942016602E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.722926855087280273E-01    0.955780407690401226E+08   -0.479745483398437500E+01    0.109685802459716797E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.461946606636047363E+01    0.144796484732957365E+00   -0.247571659088134766E+01    0.248006820678710938E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.257591664791107178E+01    0.144603611004037957E+00   -0.785997486114501953E+01    0.169206619262695312E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.190006971359252930E+01    0.194396170807435169E+02    0.795518302917480469E+01    0.100508117675781250E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.140782773494720459E+01    0.126092406767339475E+06   -0.365290260314941406E+01    0.124018039703369141E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.229861557483673096E+01    0.326441518514071944E+02    0.401916503906250000E+01    0.111955862045288086E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.892702341079711914E+00    0.686044596945786153E-06    0.589399623870849609E+01    0.139727106094360352E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.281080543994903564E+01    0.247345962036417886E-04   -0.278692245483398438E-01    0.113646240234375000E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.194614708423614502E+01    0.436857555595865854E+01    0.620425796508789062E+01    0.491455173492431641E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.662368535995483398E-01    0.434163541176218162E-06    0.740661334991455078E+01    0.136451721191406250E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.487358689308166504E+01    0.131156909853332709E-05    0.796344566345214844E+01    0.143067932128906250E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.459825336933135986E+01    0.454378001831734262E+06   -0.484285640716552734E+01    0.845260620117187500E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.207176685333251953E+01    0.396850644958453147E+01   -0.450073337554931641E+01    0.642632007598876953E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.281843543052673340E+01    0.755386223009411710E-02    0.589688110351562500E+01    0.347592544555664062E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.608436465263366699E+00    0.524766296948928956E+00    0.782366085052490234E+01    0.353347682952880859E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.467660367488861084E+01    0.111421605945883558E-07    0.644190025329589844E+01    0.558581829071044922E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.190897524356842041E+01    0.822471917834815325E+00   -0.663767051696777344E+01    0.323478221893310547E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.986372232437133789E+00    0.215281100654098785E-01   -0.548244571685791016E+01    0.992906475067138672E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.284307479858398438E+01    0.150640682969033861E+03    0.169529342651367188E+01    0.818188381195068359E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.308182060718536377E+01    0.235103305719457555E-07    0.313761997222900391E+01    0.124778804779052734E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.300268530845642090E+01    0.142354074958817801E+05   -0.694761276245117188E-01    0.462441921234130859E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.442997336387634277E+01    0.544768235569781531E-07   -0.640771770477294922E+01    0.720289707183837891E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.768840312957763672E-02    0.113985966765091505E-04    0.585404491424560547E+01    0.102858676910400391E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.358328580856323242E+01    0.373381753925909009E+07   -0.794847106933593750E+01    0.129932889938354492E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.271872162818908691E+01    0.155045870990234758E+00    0.298272418975830078E+01    0.121879091262817383E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.469343662261962891E+01    0.173738019664717370E-06    0.741913223266601562E+01    0.105533456802368164E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.376656651496887207E+00    0.191149017593236323E+03   -0.753642940521240234E+01    0.111902742385864258E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.152784287929534912E+01    0.581028385048485688E+03   -0.627269840240478516E+01    0.676202297210693359E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.360712051391601562E+01    0.250759652837973901E+01   -0.110366535186767578E+01    0.115599565505981445E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.388781428337097168E+01    0.105413860947266163E+06    0.426498603820800781E+01    0.676918888092041016E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.228295326232910156E+00    0.438742804225107402E-04   -0.453800392150878906E+01    0.958118057250976562E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.217012405395507812E+01    0.124531089091715295E+02    0.261926841735839844E+01    0.146607570648193359E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.275701045989990234E+01    0.787956957870428141E+04    0.318946361541748047E+01    0.716060924530029297E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.252159535884857178E+01    0.732800009016480410E-03    0.144050788879394531E+01    0.112547683715820312E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.220597147941589355E+01    0.286834318210957062E+00    0.720077323913574219E+01    0.138367938995361328E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.470733046531677246E+00    0.946839566032593560E+00   -0.665710449218750000E+01    0.129656839370727539E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.217115342617034912E+01    0.893133316814491153E+07   -0.676433658599853516E+01    0.533769702911376953E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.181303620338439941E+01    0.248755638703066428E-04   -0.222131538391113281E+01    0.756558609008789062E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.121259629726409912E+01    0.118870268092476308E+05   -0.244876861572265625E+00    0.154942731857299805E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.225960195064544678E+01    0.205667497945061792E-04   -0.591988945007324219E+01    0.415416336059570312E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.409770309925079346E+01    0.266601915839433472E-05    0.221210956573486328E+01    0.370332050323486328E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.443477332592010498E+01    0.180857141680585104E+07   -0.603837203979492188E+01    0.380642414093017578E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.177043437957763672E+01    0.448534018622481767E-02    0.590825748443603516E+01    0.242282104492187500E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.983200073242187500E+00    0.143324545055287927E+08   -0.256749057769775391E+01    0.149219512939453125E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.246196866035461426E+01    0.401573908568642510E+06    0.582396125793457031E+01    0.902100467681884766E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.570374131202697754E+00    0.771426883037974903E+03    0.288489913940429688E+01    0.113386650085449219E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.961179137229919434E+00    0.635804717190483826E-04    0.644248580932617188E+01    0.282291221618652344E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.425957322120666504E+01    0.212778424768209288E+04   -0.635806083679199219E+00    0.789433193206787109E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.128860533237457275E+01    0.483053515257409458E+02    0.305750751495361328E+01    0.789245414733886719E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.683653354644775391E+00    0.471588280163356649E+04    0.203846836090087891E+01    0.177826690673828125E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.352036833763122559E+01    0.327436569785641621E-07   -0.240962600708007812E+01    0.407499313354492188E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.400820910930633545E+01    0.791638934121592359E-04    0.381099700927734375E+01    0.110133953094482422E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.366150617599487305E+01    0.707444451352842784E-07    0.182230758666992188E+01    0.498989963531494141E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.140236854553222656E+01    0.149660763317481276E-07    0.768111419677734375E+01    0.104965362548828125E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.240418910980224609E+01    0.129263226151934502E+00    0.717675399780273438E+01    0.113348855972290039E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.226664364337921143E+01    0.235873285663022519E-02    0.644721317291259766E+01    0.676937007904052734E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.401221871376037598E+01    0.344189425572418804E+04   -0.799020767211914062E+00    0.845171928405761719E+00
    0.199999999999999917E-02   -0.139059828412980354-308   -0.449310541152954102E+00    0.424648723867415123E-04    0.542098999023437500E+01    0.133141784667968750E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.215057253837585449E+01    0.211960921206386757E+03    0.486882877349853516E+01    0.472146129608154297E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.260787010192871094E+01    0.132791092916952092E+08    0.493250370025634766E+01    0.138418836593627930E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.402374804019927979E+01    0.264731601014101732E-05   -0.789204788208007812E+01    0.129222669601440430E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.322277188301086426E+01    0.558444108348412488E-01    0.187434196472167969E+00    0.880539894104003906E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.577118396759033203E+00    0.397427964901029397E-07   -0.435657596588134766E+01    0.848512077331542969E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.210367143154144287E+01    0.303752669554392590E-06   -0.134538650512695312E+00    0.738572120666503906E+00
    0.199999999999999917E-02   -0.139059828412980354-308   -0.388112306594848633E+01    0.208443712718730467E+00    0.411579990386962891E+01    0.133157281875610352E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.221095263957977295E+01    0.296948438257812697E+06   -0.242551708221435547E+01    0.120441589355468750E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.169031500816345215E+01    0.420149207979478127E-04   -0.592282772064208984E+01    0.574187564849853516E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.106470823287963867E+01    0.198411305136562921E+08    0.256848335266113281E+01    0.104013700485229492E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.142572760581970215E+01    0.132442508296537562E-02    0.461959838867187500E+01    0.128162965774536133E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.343827486038208008E+01    0.350015607196054665E-01   -0.714083099365234375E+01    0.149966754913330078E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.116736948490142822E+01    0.519786601905005731E-02    0.699433612823486328E+01    0.429719543457031250E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.195978403091430664E+01    0.283767021473939199E-03   -0.244808292388916016E+01    0.619579219818115234E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.177965879440307617E+01    0.270341908780074484E-05    0.223124122619628906E+01    0.283768749237060547E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.139222800731658936E+01    0.115048925879139301E+04    0.359428882598876953E+01    0.555888557434082031E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.383046269416809082E+01    0.171286699246097466E-04    0.210237312316894531E+01    0.180702495574951172E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.254582762718200684E+01    0.167256478936450412E+04    0.759205913543701172E+01    0.127352600097656250E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.287218689918518066E+01    0.214065351880750599E-05   -0.233572769165039062E+01    0.589437866210937500E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.103126168251037598E+00    0.282760588353771604E-02   -0.304016017913818359E+01    0.471254062652587891E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.431364178657531738E+00    0.624380393218095311E-02    0.239413356781005859E+01    0.327193069458007812E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.410816550254821777E+01    0.118388603685213104E-02    0.689897537231445312E-01    0.918373203277587891E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.101091265678405762E+00    0.483279506804899783E-03    0.508274841308593750E+01    0.104570970535278320E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.325338840484619141E+01    0.253811591154946785E-05    0.281940555572509766E+01    0.125129833221435547E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.108831524848937988E+01    0.192270501329101766E-07    0.149294090270996094E+01    0.106516609191894531E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.368789315223693848E+01    0.185957606675096115E-06    0.188461017608642578E+01    0.242457580566406250E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.343155086040496826E+01    0.144180952516957698E+07    0.289105987548828125E+01    0.127267284393310547E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.461833178997039795E+01    0.133676994044666969E+03   -0.111331844329833984E+01    0.270956611633300781E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.179660320281982422E+01    0.340517020321333503E-04    0.257735919952392578E+01    0.593018531799316406E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.746135711669921875E+00    0.603537831733380131E+03   -0.182912445068359375E+01    0.967628955841064453E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.458992123603820801E+00    0.780303244069393026E+06    0.514421844482421875E+01    0.611179542541503906E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.422681152820587158E+01    0.450710094956662655E+01   -0.609023761749267578E+01    0.150327444076538086E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.194285571575164795E+01    0.370412412651616207E-06   -0.116263580322265625E+01    0.100608158111572266E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.258341789245605469E+01    0.208829473636008922E+01    0.134762573242187500E+01    0.153593807220458984E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.372002303600311279E+01    0.859702335150697335E-02    0.561158466339111328E+01    0.136029691696166992E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.296016991138458252E+01    0.434526933533820972E-04   -0.264440917968750000E+01    0.304584121704101562E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.291262030601501465E+01    0.117365641659726782E+06    0.478885841369628906E+01    0.106892566680908203E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.246188521385192871E+01    0.153610673868308307E+02   -0.550078964233398438E+01    0.285224151611328125E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.443480014801025391E+00    0.324476153520134053E-06   -0.316925907135009766E+01    0.137571430206298828E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.206515967845916748E+01    0.156705619929134682E+05   -0.383766841888427734E+01    0.755356979370117188E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.230932474136352539E+01    0.324581623982443231E-07   -0.589680099487304688E+01    0.143329753875732422E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.132119059562683105E+01    0.187252471647439273E-01    0.606356620788574219E+01    0.145113229751586914E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.308906137943267822E+01    0.479934430847049121E-04   -0.623011779785156250E+01    0.135185031890869141E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.183940529823303223E+01    0.108007032505824663E+00    0.155160140991210938E+01    0.226898193359375000E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.226947784423828125E+01    0.507943392499447666E-05    0.783801841735839844E+01    0.134689311981201172E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.484129071235656738E+01    0.111934392548498618E+05    0.187596416473388672E+01    0.263235855102539062E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.168362796306610107E+01    0.292850008374761879E-04    0.778875446319580078E+01    0.251350975036621094E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.391324102878570557E+01    0.109698866677393632E+02    0.195126628875732422E+01    0.141174993515014648E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.267526984214782715E+01    0.782934436064242345E+04    0.558702754974365234E+01    0.120490932464599609E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.173602104187011719E+00    0.569801978969843221E-03    0.756155300140380859E+01    0.136793127059936523E+02
    0.199999999999999917E-02   -0.139059828412980354-308    0.316953361034393311E+01    0.986930424092562497E+07    0.527973651885986328E+01    0.817836952209472656E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.152177989482879639E+01    0.616068470145333738E-01   -0.613621616363525391E+01    0.959119510650634766E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.250223040580749512E+01    0.796201352666800997E-02   -0.667101764678955078E+01    0.419437885284423828E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.760013461112976074E+00    0.314592507437320706E+07   -0.737751197814941406E+01    0.294887542724609375E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.187648653984069824E+01    0.508149783633295738E+05   -0.587246608734130859E+01    0.120834827423095703E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.421931207180023193E+01    0.373027718569118633E+03    0.213838005065917969E+01    0.901030063629150391E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.791738629341125488E+00    0.911450335929567501E+01   -0.672395896911621094E+01    0.750106430053710938E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.277363419532775879E+01    0.363950889924631371E+00   -0.741414356231689453E+01    0.523572349548339844E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.223159492015838623E+01    0.117518056085785675E-02    0.240878009796142578E+01    0.898042201995849609E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.164193570613861084E+01    0.113079983008004820E+04   -0.630062294006347656E+01    0.933930683135986328E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.873829722404479980E+00    0.774956737143187648E-05   -0.342183017730712891E+01    0.145062932968139648E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.447435796260833740E+01    0.427687348803934583E+04    0.625693798065185547E+01    0.212206268310546875E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.344725847244262695E+00    0.728429720714687370E+07   -0.666065406799316406E+01    0.147470474243164062E+00
    0.199999999999999917E-02   -0.139059828412980354-308   -0.419200420379638672E+01    0.102666743472963246E+07   -0.627988624572753906E+01    0.466713809967041016E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.469613432884216309E+01    0.213409670895352066E-03    0.990786552429199219E+00    0.866926765441894531E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.126640617847442627E+01    0.101556152200495332E-04    0.702991580963134766E+01    0.251874542236328125E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.148977398872375488E+01    0.702191509687897288E-04    0.432914638519287109E+01    0.960105514526367188E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.379860401153564453E+01    0.299596510574884266E+08    0.415908050537109375E+01    0.729110050201416016E+01
    0.199999999999999917E-02   -0.139059828412980354-308    0.479267895221710205E+01    0.855795869149287610E+05   -0.247846508026123047E+01    0.789764785766601562E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.318739414215087891E+01    0.720611687449690310E-02   -0.588084697723388672E+01    0.545574855804443359E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.397078275680541992E+01    0.208185258492484904E-03    0.313165569305419922E+01    0.548505687713623047E+01
    0.199999999999999917E-02   -0.139059828412980354-308   -0.456161618232727051E+01    0.249171132695055509E+06   -0.609393596649169922E+01    0.124657239913940430E+02
    0.199999999999999917E-02   -0.139059828412980354-308   -0.188458800315856934E+01    0.856228207214270611E+02   -0.543075180053710938E+01    0.602972984313964844E+01
