    0.450168013572692927E-01    0.134681105953677361E+05    0.104793167114257818E+00   -0.315381578668685303E+13   -0.630460743175560623E+01    1
    0.306477248668670654E-01    0.116542084672766232E+05    0.826112627983093262E-01   -0.306742773773938965E+13   -0.630660743175559624E+01    1
    0.854368329048156849E-01    0.134484392203248353E+05    0.885966300964355497E-01   -0.295677223473891309E+13   -0.630860743175560490E+01    1
    0.514417171478271512E-01    0.151736893796756358E+05    0.170797455310821550E+00   -0.288810125430436230E+13   -0.631060743175560468E+01    1
    0.733819127082824679E-01    0.146367405318915698E+05    0.146932697296142584E+00   -0.280916393480710205E+13   -0.631260743175561778E+01    1
    0.232520639896392836E-01    0.840714933407793797E+04    0.236494541168212891E-01   -0.275904411086035303E+13   -0.631460743175562911E+01    1
    0.313155233860015897E-01    0.109850370267726030E+05    0.112485849857330331E+00   -0.263207537587049902E+13   -0.631660743175561201E+01    1
    0.727715253829956110E-01    0.152105528531551518E+05    0.187302565574646002E+00   -0.262588786829489600E+13   -0.631860743175562067E+01    1
    0.125695526599884037E-01    0.119835010245817957E+05    0.172712516784667980E+00   -0.258566051113924414E+13   -0.632060743175563289E+01    1
    0.839271724224090604E-01    0.953194762343860020E+04    0.506877541542053237E-01   -0.235638170894741943E+13   -0.632260743175561224E+01    1
    0.866267502307891957E-01    0.126275562871275015E+05    0.147420477867126476E+00   -0.234708064496283496E+13   -0.632460743175559870E+01    1
    0.108921885490417484E-01    0.927060613803637352E+04    0.123421645164489752E+00   -0.233161256587735645E+13   -0.632660743175561624E+01    1
    0.196215867996215841E-01    0.774561396161754237E+04    0.653222203254699707E-01   -0.225014707253069678E+13   -0.632860743175563911E+01    1
    0.127964317798614502E-01    0.968399728229329412E+04    0.161590969562530523E+00   -0.215560798209032886E+13   -0.633060743175562202E+01    1
    0.653963387012481689E-01    0.104491794732367089E+05    0.136784291267395025E+00   -0.210409673916263452E+13   -0.633260743175559249E+01    1
    0.472487390041351346E-01    0.981408959652908925E+04    0.148154246807098405E+00   -0.201278488786982153E+13   -0.633460743175558871E+01    1
    0.592072486877441434E-01    0.667773510940884626E+04    0.131496071815490733E-01   -0.199293998697589673E+13   -0.633660743175559649E+01    1
    0.477411091327667250E-01    0.586931892198250625E+04    0.539021492004394549E-02   -0.186582557998279419E+13   -0.633860743175561048E+01    1
    0.644761800765991239E-01    0.997506083707029211E+04    0.170594155788421631E+00   -0.183546389281022192E+13   -0.634060743175563069E+01    1
    0.671958684921264704E-01    0.102434035719087824E+05    0.193789577484130865E+00   -0.176171344138402075E+13   -0.634260743175563579E+01    1
    0.691031932830810519E-01    0.738501834907310149E+04    0.938446044921875111E-01   -0.166599976777146240E+13   -0.634460743175560893E+01    1
    0.555326223373413114E-01    0.526852427983406596E+04    0.296592712402343764E-04   -0.166146203711470874E+13   -0.634660743175560604E+01    1
    0.115897595882415785E-01    0.533150174845511356E+04    0.568845748901367215E-01   -0.165108117517109424E+13   -0.634860743175562181E+01    1
    0.906339943408966120E-01    0.580067319431091073E+04    0.305290222167968776E-02   -0.163739028519935767E+13   -0.635060743175562870E+01    1
    0.472282230854034479E-01    0.569530525127734472E+04    0.488210201263427762E-01   -0.157377031481636963E+13   -0.635260743175563292E+01    1
    0.498511314392089885E-01    0.748238836488356446E+04    0.152689337730407715E+00   -0.150372795609068433E+13   -0.635460743175561582E+01    1
    0.207338094711303732E-01    0.668074185428354485E+04    0.149798047542572033E+00   -0.149063055961749219E+13   -0.635660743175559517E+01    1
    0.707791209220886286E-01    0.520877075293370672E+04    0.233950853347778334E-01   -0.145289751477741138E+13   -0.635860743175559318E+01    1
    0.778022229671478383E-01    0.733227971332934248E+04    0.177633261680603033E+00   -0.128337165208679370E+13   -0.636060743175560539E+01    1
    0.387667596340179471E-01    0.436394458064869741E+04    0.627889275550842368E-01   -0.118719631620611548E+13   -0.636260743175563359E+01    1
    0.420029520988464411E-01    0.422371989550750277E+04    0.577623844146728516E-01   -0.115449788608933838E+13   -0.636460743175564847E+01    1
    0.530989170074462960E-02    0.348011942562482272E+04    0.581938266754150405E-01   -0.110783391718396851E+13   -0.636660743175563049E+01    1
    0.993619263172149658E-01    0.381712765218520690E+04    0.145163536071777352E-02   -0.105899961883787158E+13   -0.636860743175562583E+01    1
    0.318783462047576918E-01    0.303052195124157333E+04    0.879515409469604562E-02   -0.100944147334833167E+13   -0.637060743175562383E+01    1
    0.692789554595947283E-02    0.383868311523316379E+04    0.115410709381103524E+00   -0.100821837098912195E+13   -0.637260743175561917E+01    1
    0.418936073780059870E-01    0.428726269213627984E+04    0.115919125080108654E+00   -0.981046295340543579E+12   -0.637460743175561362E+01    1
    0.549491226673126248E-01    0.443294796654897618E+04    0.114533984661102303E+00   -0.978812775707100830E+12   -0.637660743175561517E+01    1
    0.532684385776519831E-01    0.447873977244479374E+04    0.140106105804443354E+00   -0.923383352951182007E+12   -0.637860743175564071E+01    1
    0.377692282199859619E-01    0.382393893349662085E+04    0.112775957584381109E+00   -0.895257672584102905E+12   -0.638060743175564671E+01    1
    0.559810996055603097E-02    0.260260424889521437E+04    0.410665273666381836E-01   -0.876141337051203735E+12   -0.638260743175563405E+01    1
    0.931371927261352567E-01    0.475389165091961149E+04    0.156325244903564475E+00   -0.850151197937358154E+12   -0.638460743175561074E+01    1
    0.642460763454437284E-01    0.360777275736684123E+04    0.997367382049560575E-01   -0.810427024376158081E+12   -0.638660743175559809E+01    1
    0.350758910179138211E-01    0.310322696583642983E+04    0.959160566329956138E-01   -0.771518745000997925E+12   -0.638860743175559342E+01    1
    0.165916860103607171E-01    0.348342618263798477E+04    0.171659529209136963E+00   -0.741661329145996094E+12   -0.639060743175560653E+01    1
    0.736318588256835993E-01    0.374089395414821956E+04    0.149575555324554438E+00   -0.712387992145982544E+12   -0.639260743175562762E+01    1
    0.865291953086852993E-02    0.242947720641881779E+04    0.994870781898498646E-01   -0.665112774899258911E+12   -0.639460743175562918E+01    1
    0.464644432067871094E-01    0.214651801678324864E+04    0.150894284248352054E-01   -0.663574320269864380E+12   -0.639660743175562985E+01    1
    0.513955771923065227E-01    0.221340225726103836E+04    0.206343412399292020E-01   -0.660841405553914551E+12   -0.639860743175563318E+01    1
    0.448430240154266413E-01    0.274309523498540875E+04    0.121238958835601818E+00   -0.612218347773134644E+12   -0.640060743175562852E+01    1
    0.218991637229919434E-01    0.220564524351512455E+04    0.104586112499237063E+00   -0.560879095607925171E+12   -0.640260743175562119E+01    1
    0.284928679466247593E-02    0.200178133512480736E+04    0.104387640953063965E+00   -0.555742880022627686E+12   -0.640460743175560676E+01    1
    0.910075128078460804E-01    0.206001522434468734E+04    0.218944430351257352E-01   -0.546968945845701904E+12   -0.640660743175560299E+01    1
    0.868998110294342124E-01    0.199488642377517112E+04    0.395988464355468764E-01   -0.506452822453328857E+12   -0.640860743175561609E+01    1
    0.935069382190704401E-01    0.277398449127979984E+04    0.155225622653961198E+00   -0.497119445477915710E+12   -0.641060743175561232E+01    1
    0.210007727146148682E-01    0.221203264296156976E+04    0.177647173404693604E+00   -0.455302396682380493E+12   -0.641260743175561654E+01    1
    0.676973998546600425E-01    0.166858178355185464E+04    0.460632205009460505E-01   -0.436943528378279968E+12   -0.641460743175561809E+01    1
    0.369347870349884047E-01    0.144227659952317026E+04    0.403328537940979004E-01   -0.424441579027063293E+12   -0.641660743175560100E+01    1
    0.428024470806121840E-01    0.176593593893913931E+04    0.103772926330566409E+00   -0.417740516521806335E+12   -0.641860743175561765E+01    1
    0.438320934772491455E-01    0.189545057460350063E+04    0.149666357040405290E+00   -0.391074229821470398E+12   -0.642060743175561655E+01    1
    0.662643909454345773E-02    0.138983629157613973E+04    0.100941371917724620E+00   -0.382538077507384888E+12   -0.642260743175562077E+01    1
    0.847881376743316734E-01    0.180156198442105642E+04    0.118831264972686770E+00   -0.363816521217985901E+12   -0.642460743175562232E+01    1
    0.159928858280181906E-01    0.171528769546958392E+04    0.181556141376495367E+00   -0.355942904929114014E+12   -0.642660743175561855E+01    1
    0.345000267028808608E-01    0.179719581620379586E+04    0.177042973041534435E+00   -0.353704413508740784E+12   -0.642860743175561922E+01    1
    0.955437481403350886E-01    0.156857662287675225E+04    0.797180652618408314E-01   -0.345336649499554016E+12   -0.643060743175561011E+01    1
    0.983062505722046009E-01    0.180127271935012891E+04    0.134624791145324718E+00   -0.337583045163514465E+12   -0.643260743175562411E+01    1
    0.712337613105773898E-01    0.181663055642432005E+04    0.166741132736206055E+00   -0.332200649564971680E+12   -0.643460743175560967E+01    1
    0.260879576206207303E-01    0.123473995961802484E+04    0.833444952964782770E-01   -0.329903010631903870E+12   -0.643660743175559968E+01    1
    0.166453540325164802E-01    0.144102810779238484E+04    0.148394846916198725E+00   -0.328105366845379578E+12   -0.643860743175561723E+01    1
    0.100682497024536140E-01    0.125031944012457120E+04    0.123218429088592540E+00   -0.315844406168316101E+12   -0.644060743175560368E+01    1
    0.508464336395263727E-01    0.150884344441957501E+04    0.141485846042633062E+00   -0.312027284751989380E+12   -0.644260743175559814E+01    1
    0.749126911163330161E-01    0.183684007224772131E+04    0.192631959915161133E+00   -0.311285008008586182E+12   -0.644460743175559880E+01    1
    0.418922841548919692E-01    0.108597872847524650E+04    0.467246890068054241E-01   -0.307596855439174683E+12   -0.644660743175560125E+01    1
    0.603687822818756159E-01    0.117016750428449404E+04    0.118920862674713135E+00   -0.251243877887938416E+12   -0.644860743175560280E+01    1
    0.884237170219421414E-01    0.143523709869055688E+04    0.191654217243194591E+00   -0.236724015116306335E+12   -0.645060743175560347E+01    1
    0.340967774391174316E-01    0.739716666619538273E+03    0.181971073150634759E-01   -0.236671566802005310E+12   -0.645260743175561124E+01    1
    0.138610482215881358E-01    0.105245767013448517E+04    0.165712976455688499E+00   -0.230464817350192627E+12   -0.645460743175560570E+01    1
    0.269898951053619413E-01    0.939823505565075379E+03    0.145081853866577154E+00   -0.207703911241357147E+12   -0.645660743175561969E+01    1
    0.587351143360137981E-01    0.860229674558530519E+03    0.823820948600769154E-01   -0.206686638147031586E+12   -0.645860743175562657E+01    1
    0.608179748058319120E-01    0.834994833478603823E+03    0.839284777641296498E-01   -0.198494700602445801E+12   -0.646060743175562191E+01    1
    0.715114593505859347E-01    0.656547251209958404E+03    0.388772487640380885E-02   -0.194690673217202789E+12   -0.646260743175562435E+01    1
    0.237968862056732178E-01    0.721636824028034198E+03    0.831460475921630970E-01   -0.194678676768583557E+12   -0.646460743175560637E+01    1
    0.944718062877655113E-01    0.107104962664417963E+04    0.160672914981842052E+00   -0.188807706690155670E+12   -0.646660743175560970E+01    1
    0.568834125995636014E-01    0.951260054476867822E+03    0.154274392127990739E+00   -0.186630714083727905E+12   -0.646860743175563435E+01    1
    0.536784529685974121E-02    0.623303648281270625E+03    0.883163809776306152E-01   -0.179751024363577515E+12   -0.647060743175561459E+01    1
    0.524985253810882624E-01    0.711566947723523867E+03    0.751525998115539634E-01   -0.178064474967699860E+12   -0.647260743175559394E+01    1
    0.333485543727874770E-01    0.708289276544040263E+03    0.968148231506347767E-01   -0.176683503868674438E+12   -0.647460743175559195E+01    1
    0.163051664829254143E-01    0.693618011725767701E+03    0.113478720188140869E+00   -0.175623538856906342E+12   -0.647660743175560594E+01    1
    0.140940845012664795E-01    0.563225403420276621E+03    0.627050161361694391E-01   -0.169114541108317780E+12   -0.647860743175561193E+01    1
    0.572350859642028822E-01    0.658432301493232899E+03    0.687910437583923312E-01   -0.165628986836642548E+12   -0.648060743175561083E+01    1
    0.784731566905975397E-01    0.763976929627668369E+03    0.102880740165710458E+00   -0.163906201611816498E+12   -0.648260743175562659E+01    1
    0.110836327075958252E-01    0.534613131923846822E+03    0.626401662826538141E-01   -0.162854932271314453E+12   -0.648460743175564058E+01    1
    0.224687278270721442E-01    0.758882464383633760E+03    0.170047760009765625E+00   -0.158720612450406647E+12   -0.648660743175563415E+01    1
    0.290346264839172370E-01    0.762131672337457189E+03    0.171050119400024431E+00   -0.155295814871471039E+12   -0.648860743175562416E+01    1
    0.503419041633606026E-02    0.569304360292536330E+03    0.142795562744140625E+00   -0.138783804550757294E+12   -0.649060743175563637E+01    1
    0.952800214290618896E-01    0.569720185193865973E+03    0.540064215660095229E-01   -0.135494973052105270E+12   -0.649260743175563348E+01    1
    0.406113862991333043E-02    0.420230636420517158E+03    0.620208740234375056E-01   -0.132979826264799011E+12   -0.649460743175563060E+01    1
    0.783677279949188260E-01    0.620819248446507686E+03    0.115787684917449951E+00   -0.128398760767064102E+12   -0.649660743175562594E+01    1
    0.237376213073730476E-01    0.491546445481092462E+03    0.111366999149322521E+00   -0.121550171094529236E+12   -0.649860743175560707E+01    1
    0.601317584514617920E-01    0.432590924562943314E+03    0.347458124160766602E-01   -0.120039614414056473E+12   -0.650060743175562816E+01    1
    0.150790154933929457E-01    0.567284281006375750E+03    0.180988693237304710E+00   -0.118334820835056580E+12   -0.650260743175562883E+01    1
    0.359381139278411865E-01    0.415471958797447826E+03    0.709267497062683189E-01   -0.111269781354894836E+12   -0.650460743175562683E+01    1
    0.552026629447937012E-01    0.488944593543889425E+03    0.107387948036193850E+00   -0.110162504001999420E+12   -0.650660743175564704E+01    1
    0.202582001686096198E-01    0.338307152782532796E+03    0.367052555084228516E-01   -0.107655744931421524E+12   -0.650860743175561751E+01    1
    0.333940804004669231E-01    0.434075361854820699E+03    0.120049893856048584E+00   -0.100942170513434448E+12   -0.651060743175559153E+01    1
    0.158615469932556173E-01    0.502054458039812175E+03    0.195236587524414085E+00   -0.100328390208954941E+12   -0.651260743175561441E+01    1
    0.395173311233520536E-01    0.310013475781339878E+03    0.898039340972900391E-02   -0.100249039343867371E+12   -0.651460743175564261E+01    1
    0.378091156482696575E-01    0.330837020132388488E+03    0.652005672454833984E-01   -0.896203816200973053E+11   -0.651660743175563173E+01    1
    0.613324642181396484E-01    0.386829234268734012E+03    0.101952433586120605E+00   -0.870279116299804230E+11   -0.651860743175561552E+01    1
    0.308772981166839620E-01    0.256397960349574021E+03    0.643889904022216814E-02   -0.864318964061183777E+11   -0.652060743175563129E+01    1
    0.547655463218688979E-01    0.447158811264857150E+03    0.163724255561828624E+00   -0.859761633227292786E+11   -0.652260743175562041E+01    1
    0.214923799037933377E-01    0.288897897328240731E+03    0.655828952789306724E-01   -0.831960543092163086E+11   -0.652460743175561664E+01    1
    0.932786405086517417E-01    0.322501551915924608E+03    0.687677025794982966E-01   -0.737351998525461578E+11   -0.652660743175564040E+01    1
    0.919136703014373779E-01    0.311904509728609298E+03    0.710072040557861300E-01   -0.710769734600421295E+11   -0.652860743175563041E+01    1
    0.208549678325653104E-01    0.359105875839988357E+03    0.197851920127868675E+00   -0.699256674720982819E+11   -0.653060743175563641E+01    1
    0.606429338455200251E-01    0.302847879330662636E+03    0.117111277580261242E+00   -0.653145787133646622E+11   -0.653260743175563618E+01    1
    0.245527327060699463E-01    0.250449967512607799E+03    0.111080801486969000E+00   -0.617908863692330475E+11   -0.653460743175561998E+01    1
    0.750894129276275663E-01    0.332160510706062269E+03    0.167720293998718267E+00   -0.600391374460552597E+11   -0.653660743175562953E+01    1
    0.945701003074645996E-01    0.353228428207548802E+03    0.178637695312500011E+00   -0.594252365184726181E+11   -0.653860743175561776E+01    1
    0.725242674350738553E-01    0.201065176179958485E+03    0.132831573486328139E-01   -0.576573585314200134E+11   -0.654060743175560333E+01    1
    0.543093681335449240E-03    0.175212594655352689E+03    0.586451768875122098E-01   -0.572086074934316864E+11   -0.654260743175560311E+01    1
    0.261669158935546892E-02    0.240848082290580066E+03    0.171464776992797857E+00   -0.545678889483458099E+11   -0.654460743175559845E+01    1
    0.446107566356658963E-01    0.243862243863575088E+03    0.123485469818115243E+00   -0.541096511547708588E+11   -0.654660743175561866E+01    1
    0.686042726039886447E-01    0.297114600557252174E+03    0.173614287376403831E+00   -0.536857032869144287E+11   -0.654860743175563531E+01    1
    0.546817362308502225E-01    0.207969477816554360E+03    0.731021523475647028E-01   -0.520237290548991089E+11   -0.655060743175563953E+01    1
    0.253159940242767348E-01    0.223690674780517355E+03    0.135331869125366211E+00   -0.511781473634079132E+11   -0.655260743175561622E+01    1
    0.411313474178314209E-01    0.243574916131191600E+03    0.158381664752960227E+00   -0.494460661697419052E+11   -0.655460743175558580E+01    1
    0.604726135730743464E-01    0.173010616208965814E+03    0.437221646308898967E-01   -0.466097039651704025E+11   -0.655660743175561400E+01    1
    0.458114147186279314E-02    0.129379799611178527E+03    0.373809218406677274E-01   -0.443500492762521210E+11   -0.655860743175562355E+01    1
    0.353133678436279297E-02    0.158836745580423809E+03    0.102614855766296392E+00   -0.441846498414689407E+11   -0.656060743175559136E+01    1
    0.690669536590576144E-01    0.179156020124900635E+03    0.661604285240173368E-01   -0.439201128920421066E+11   -0.656260743175560357E+01    1
    0.395097434520721436E-01    0.156124119191241618E+03    0.560154318809509277E-01   -0.432834873887678833E+11   -0.656460743175561934E+01    1
    0.750191688537597684E-01    0.143184048257288566E+03    0.515495538711547869E-02   -0.418647059576554337E+11   -0.656660743175560224E+01    1
    0.992395997047424427E-01    0.228674010898158883E+03    0.152128553390502935E+00   -0.408153180827344055E+11   -0.656860743175560025E+01    1
    0.497060835361480755E-01    0.138590406805078260E+03    0.389604210853576674E-01   -0.392042073638977432E+11   -0.657060743175560091E+01    1
    0.979897320270538413E-01    0.223755461950867840E+03    0.160207319259643571E+00   -0.391995837109677505E+11   -0.657260743175561668E+01    1
    0.824662387371063316E-01    0.186632140820605116E+03    0.110035061836242676E+00   -0.388524481417403183E+11   -0.657460743175564843E+01    1
    0.906707227230072049E-01    0.186961574786347114E+03    0.115233290195465091E+00   -0.376084732075405426E+11   -0.657660743175558160E+01    1
    0.113037407398223887E-01    0.169283522713054964E+03    0.186840128898620617E+00   -0.352738226010615768E+11   -0.657860743175558316E+01    1
    0.609389901161193903E-01    0.164433998007646068E+03    0.133221709728240961E+00   -0.338411026610489159E+11   -0.658060743175559981E+01    1
    0.744971871376037681E-01    0.115951968438856255E+03    0.923631191253662144E-02   -0.335035429302919960E+11   -0.658260743175559959E+01    1
    0.823959231376648060E-01    0.160260932820623026E+03    0.123036193847656253E+00   -0.321664666838396645E+11   -0.658460743175558072E+01    1
    0.821696579456329401E-01    0.143585298646532976E+03    0.932369589805603083E-01   -0.313940387757171326E+11   -0.658660743175558316E+01    1
    0.178368687629699707E-01    0.106550844504277720E+03    0.645065784454345731E-01   -0.312758276174060326E+11   -0.658860743175561225E+01    1
    0.427881777286529541E-01    0.126089603303790810E+03    0.966959476470947293E-01   -0.304705502537458076E+11   -0.659060743175564845E+01    1
    0.296650588512420675E-01    0.130828271317183237E+03    0.155853557586669939E+00   -0.277677655130808830E+11   -0.659260743175565711E+01    1
    0.209890902042388916E-01    0.783367594067437807E+02    0.679740905761718785E-02   -0.274951923863569908E+11   -0.659460743175563469E+01    1
    0.983162105083465604E-01    0.979526677923577580E+02    0.318323373794555681E-02   -0.270951797199304314E+11   -0.659660743175561848E+01    1
    0.515059232711792027E-02    0.876775686979897699E+02    0.755586385726928766E-01   -0.263813252189702187E+11   -0.659860743175561559E+01    1
    0.490756332874298096E-01    0.928132799920868194E+02    0.471371531486511272E-01   -0.256292685249435654E+11   -0.660060743175560738E+01    1
    0.846410393714904785E-01    0.148107905852985880E+03    0.184469413757324230E+00   -0.250880819024758568E+11   -0.660260743175560449E+01    1
    0.901200771331787075E-02    0.867955429286054425E+02    0.940868139266967801E-01   -0.241294657702528458E+11   -0.660460743175561049E+01    1
    0.572308003902435303E-01    0.123406331546774481E+03    0.176785826683044434E+00   -0.227535162670659294E+11   -0.660660743175563248E+01    1
    0.781073927879333552E-01    0.114854212347076299E+03    0.133183586597442644E+00   -0.226378256360433617E+11   -0.660860743175564824E+01    1
    0.765093803405761802E-01    0.918505911799337440E+02    0.614647507667541518E-01   -0.223920263907892570E+11   -0.661060743175561516E+01    1
    0.199454367160797133E-01    0.864599111710774366E+02    0.144669842720031749E+00   -0.196425585060833397E+11   -0.661260743175560517E+01    1
    0.420636534690856968E-02    0.520984460815495893E+02    0.125542163848876964E-01   -0.194979996571727066E+11   -0.661460743175560406E+01    1
    0.277477264404296896E-01    0.649112175823164108E+02    0.527734160423278809E-01   -0.189949470585556908E+11   -0.661660743175560828E+01    1
    0.782835900783538929E-01    0.664419564763851156E+02    0.123995900154113773E-01   -0.188047949186745949E+11   -0.661860743175562938E+01    1
    0.929267585277557401E-01    0.962790316243154507E+02    0.142676877975463884E+00   -0.178651866564542007E+11   -0.662060743175562116E+01    1
    0.237271785736084019E-02    0.744235564515942940E+02    0.170223355293273926E+00   -0.169438582051802330E+11   -0.662260743175561828E+01    1
    0.634219288825988853E-01    0.656409941474884988E+02    0.627134084701538169E-01   -0.165223691232192879E+11   -0.662460743175561717E+01    1
    0.266467630863189697E-01    0.624091674779362577E+02    0.100718522071838387E+00   -0.157660512757223454E+11   -0.662660743175562583E+01    1
    0.704497814178466769E-01    0.886210853464366437E+02    0.184054327011108410E+00   -0.155116133577318344E+11   -0.662860743175563805E+01    1
    0.242168903350830078E-01    0.485559239773148903E+02    0.404133915901184124E-01   -0.150077866000569458E+11   -0.663060743175563516E+01    1
    0.106034040451049808E-01    0.418163264607780505E+02    0.147852897644042969E-01   -0.150011515433364372E+11   -0.663260743175560474E+01    1
    0.576955378055572510E-01    0.527476234314374395E+02    0.309280037879943875E-01   -0.149281272580039444E+11   -0.663460743175558409E+01    1
    0.471680760383605957E-01    0.607640820066385032E+02    0.958714246749877985E-01   -0.145159039924981728E+11   -0.663660743175559364E+01    1
    0.769517362117767417E-01    0.805771629567216792E+02    0.170906710624694841E+00   -0.143813981010403042E+11   -0.663860743175559964E+01    1
    0.751424431800842285E-01    0.827193643045793436E+02    0.186632657051086448E+00   -0.142286507946690865E+11   -0.664060743175561097E+01    1
    0.348832845687866225E-01    0.713867202976186235E+02    0.186405265331268333E+00   -0.136773064624147930E+11   -0.664260743175560542E+01    1
