    0.181189605878400405E-01    0.285625305932600010E-04    0.158503009779865672E+00   -0.761674270315277390E+05
    0.253973591048360821E-01    0.303345589321967579E-04    0.163316002817711303E+00   -0.761673994167333149E+05
    0.150798432303745188E-01    0.294507905313504580E-04    0.182228987371477080E+00   -0.761673896574400133E+05
    0.225703002687895268E-01    0.313875637331904008E-04    0.175973755446441338E+00   -0.761673821293391811E+05
    0.162850681166272250E-01    0.285571237898566861E-04    0.164894429780397644E+00   -0.761673782427238475E+05
    0.257445795325268144E-01    0.312659562308150498E-04    0.174987437585251704E+00   -0.761673606417509436E+05
    0.210097807716084078E-01    0.286382598112804364E-04    0.153687812708366095E+00   -0.761673061960405903E+05
    0.167704559333962111E-01    0.289829556192501621E-04    0.164696842646804953E+00   -0.761672570490644284E+05
    0.162537657706801446E-01    0.299910938933374898E-04    0.173865791462718383E+00   -0.761672264611717837E+05
    0.156757795340487609E-01    0.300539926109286884E-04    0.176926841347409353E+00   -0.761672192235496768E+05
    0.188987648145526009E-01    0.301673807305088343E-04    0.190381852389113898E+00   -0.761671774839327991E+05
    0.243707030727465107E-01    0.280148691566818306E-04    0.156940543441309588E+00   -0.761671551298274862E+05
    0.227026995343982130E-01    0.309209609937690944E-04    0.170599238542008841E+00   -0.761671252400741214E+05
    0.149559087890539493E-01    0.299779852510044468E-04    0.183337628033402533E+00   -0.761671162837539741E+05
    0.174322623779887623E-01    0.298738844894493776E-04    0.169312265211931878E+00   -0.761670903510231292E+05
    0.192509051728219395E-01    0.279714954815802682E-04    0.165725735937635815E+00   -0.761670832149568596E+05
    0.224435406321711675E-01    0.283442874314562895E-04    0.167975425468848000E+00   -0.761670703835172753E+05
    0.271643529667351252E-01    0.295768603953909465E-04    0.159446230555908758E+00   -0.761670485351632087E+05
    0.227503460278591953E-01    0.279166299781555506E-04    0.159845826268890906E+00   -0.761670102358148433E+05
    0.260030979145132526E-01    0.284240903403755215E-04    0.156341338474563774E+00   -0.761669903054249589E+05
    0.197837832525793456E-01    0.282976544241687357E-04    0.170650836876788448E+00   -0.761669737899395404E+05
    0.164188905192659308E-01    0.309047870964470139E-04    0.184380923553790349E+00   -0.761669578524089156E+05
    0.223928530698860526E-01    0.285751118482907237E-04    0.170897501086096554E+00   -0.761669060575064359E+05
    0.177860707394099787E-01    0.315434182875240696E-04    0.192905575317209976E+00   -0.761668974376311089E+05
    0.275857082966106913E-01    0.296684021170079193E-04    0.163101441576346318E+00   -0.761668697113909438E+05
    0.207176039452077847E-01    0.309318275974238452E-04    0.173318946024461934E+00   -0.761668524662041746E+05
    0.244313681249151149E-01    0.280583491118824807E-04    0.155127698074338488E+00   -0.761667941435872053E+05
    0.250024305274971666E-01    0.303168570640787371E-04    0.163995788328938186E+00   -0.761667920103289798E+05
    0.205364398891346063E-01    0.314069421727137930E-04    0.194204774238647654E+00   -0.761667318248657539E+05
    0.265322223629286050E-01    0.309044312414812869E-04    0.173986281969206652E+00   -0.761666962409656553E+05
    0.192551639558590226E-01    0.317503342195421846E-04    0.189678279301204483E+00   -0.761666863305785519E+05
    0.234898278357612462E-01    0.290597171103646682E-04    0.154670931315156551E+00   -0.761666735222905700E+05
    0.254554056382495196E-01    0.313073781374865231E-04    0.178120558080960278E+00   -0.761666506386755209E+05
    0.182127459705425827E-01    0.294913035225811153E-04    0.164897491416943182E+00   -0.761666498355979711E+05
    0.265948114769899782E-01    0.307457730392884433E-04    0.176644401308419741E+00   -0.761665725836134225E+05
    0.217489602305488833E-01    0.315602931699988053E-04    0.180814562947159946E+00   -0.761665582005555771E+05
    0.163966261626347747E-01    0.309513377844353396E-04    0.189499049094382394E+00   -0.761665164984340809E+05
    0.252302891742587423E-01    0.298063260761400973E-04    0.176775376465961170E+00   -0.761665146194622066E+05
    0.177203699631616439E-01    0.313645340535677331E-04    0.192925137237545341E+00   -0.761665082368940639E+05
    0.185546359476243435E-01    0.284646105734815250E-04    0.172700013990912032E+00   -0.761664938420944236E+05
    0.233207282812995104E-01    0.289555633300051508E-04    0.154485902177286083E+00   -0.761664385296299297E+05
    0.209263204921854885E-01    0.316623203832143866E-04    0.184048515616130198E+00   -0.761664241864215292E+05
    0.161198483063519915E-01    0.289640199695625899E-04    0.169418181970477144E+00   -0.761664228215945914E+05
    0.211485593967314159E-01    0.294869528271415468E-04    0.181866678123990932E+00   -0.761664141282506316E+05
    0.190731154606414120E-01    0.286560409204206043E-04    0.174984627537095649E+00   -0.761664111797741934E+05
    0.247505627565859747E-01    0.282375262526423044E-04    0.156949218901617477E+00   -0.761664036938406061E+05
    0.233297771184154991E-01    0.309914879647166225E-04    0.172159333709426654E+00   -0.761663954255996214E+05
    0.169020152823005573E-01    0.299879041500664172E-04    0.187978016939410714E+00   -0.761663771143622289E+05
    0.180004919295959319E-01    0.304970149633600963E-04    0.191510206524160120E+00   -0.761663626415078907E+05
    0.270467338847209388E-01    0.293954588367362573E-04    0.161138318940331177E+00   -0.761663385319909430E+05
    0.175516583391625465E-01    0.311287335203786308E-04    0.192917146230289133E+00   -0.761663195465576864E+05
    0.269334843658998700E-01    0.298565139578948658E-04    0.163299585503037248E+00   -0.761662890188794117E+05
    0.205567139915036681E-01    0.310112567831794892E-04    0.175343176468393952E+00   -0.761662833118540584E+05
    0.184604893237824419E-01    0.288901529061189624E-04    0.161009523282565348E+00   -0.761662827900022239E+05
    0.242976385773946806E-01    0.288220796914060310E-04    0.153903880239223162E+00   -0.761662809638154431E+05
    0.227691134525252366E-01    0.310194578165398619E-04    0.173009828741450794E+00   -0.761662680534630927E+05
    0.239354439790708529E-01    0.315876925961994278E-04    0.183952975379968159E+00   -0.761662679185042216E+05
    0.269675414422495541E-01    0.293633428002542030E-04    0.161036061122291879E+00   -0.761662575183289009E+05
    0.188155606949533399E-01    0.284653723553601711E-04    0.158495680829159907E+00   -0.761662569737431768E+05
    0.194101331451102255E-01    0.300334368864548106E-04    0.187870890460294426E+00   -0.761662436541237112E+05
    0.166217296763100202E-01    0.303566863613656635E-04    0.189567509100913356E+00   -0.761662267047085916E+05
    0.222884223867117724E-01    0.295021590539820142E-04    0.159111056668647249E+00   -0.761661790863066126E+05
    0.244646871326635006E-01    0.301285425073622249E-04    0.163155393902369522E+00   -0.761661729040280043E+05
    0.185169271280633645E-01    0.290870945200680330E-04    0.179827252882265864E+00   -0.761661723374042340E+05
    0.253630480934884280E-01    0.289016101304419713E-04    0.166267339916352092E+00   -0.761661453950480063E+05
    0.234015918596766972E-01    0.283438595417239763E-04    0.152863076715765406E+00   -0.761661310332103167E+05
    0.157874794586002412E-01    0.291497789789791114E-04    0.174277544977358700E+00   -0.761661283999485167E+05
    0.268360154690327618E-01    0.292649092583642422E-04    0.162402997045872327E+00   -0.761661221216002741E+05
    0.185158349755353627E-01    0.295526869682335000E-04    0.184291265090919698E+00   -0.761661200159358705E+05
    0.249509437546378554E-01    0.307425245903940580E-04    0.182607447222153108E+00   -0.761661103657809435E+05
    0.259579016200869768E-01    0.292605990818340346E-04    0.157605797535027209E+00   -0.761660938657125080E+05
    0.259253146324234934E-01    0.304713037782252819E-04    0.167659368060198571E+00   -0.761660861439605214E+05
    0.195410090253546956E-01    0.284991280514515556E-04    0.157345650616580957E+00   -0.761660667665098299E+05
    0.201182371947423166E-01    0.314939416373212833E-04    0.192902445786961307E+00   -0.761660641427288501E+05
    0.225890363306555132E-01    0.291852542564863680E-04    0.156843470678471486E+00   -0.761660580459483463E+05
    0.170370434951078349E-01    0.303220089673798803E-04    0.189544536146566772E+00   -0.761660577715910913E+05
    0.211805164725933429E-01    0.291928379669928506E-04    0.178471485027778765E+00   -0.761660124820077908E+05
    0.242601831061916191E-01    0.302128540158142822E-04    0.164239469434250829E+00   -0.761659886445473385E+05
    0.197951061040693016E-01    0.311589501295939276E-04    0.192889137563035301E+00   -0.761659827285362844E+05
    0.244948085027407864E-01    0.306449020036023303E-04    0.168712186306605089E+00   -0.761659772657649883E+05
    0.200637328116085450E-01    0.297754281233482678E-04    0.164355484232909160E+00   -0.761659490386899270E+05
    0.216019695049068719E-01    0.314573210878757908E-04    0.180815250097256019E+00   -0.761659348163185205E+05
    0.164264284822447995E-01    0.288173015250029457E-04    0.173230678029993590E+00   -0.761659220277424756E+05
    0.225345609173082245E-01    0.295822166315414838E-04    0.159852387749335856E+00   -0.761659128066588164E+05
    0.247060331956139821E-01    0.306695930701321624E-04    0.169245009923988110E+00   -0.761658855146979477E+05
    0.176252623902715851E-01    0.298266493060606111E-04    0.186226000430339739E+00   -0.761658686741828133E+05
    0.182890277331456200E-01    0.313870129851964103E-04    0.190069137158935031E+00   -0.761658625677817618E+05
    0.182484625638831555E-01    0.309089496349598434E-04    0.192232036812599344E+00   -0.761658540674288233E+05
    0.250453270753755140E-01    0.311580014580467254E-04    0.181287014032051941E+00   -0.761658462567947427E+05
    0.191677739946144420E-01    0.307847790762993045E-04    0.191783027582548282E+00   -0.761658443262825022E+05
    0.253945212164716771E-01    0.303706764075147928E-04    0.166493799438348328E+00   -0.761658274124135642E+05
    0.220051629193438701E-01    0.288831955086036517E-04    0.173634343737881891E+00   -0.761658256347886345E+05
    0.257308634917936437E-01    0.306880400744296230E-04    0.178710835424706505E+00   -0.761658233781535819E+05
    0.197459143054986158E-01    0.291208259604535854E-04    0.160350177934085819E+00   -0.761658214170133579E+05
    0.199102297292810745E-01    0.315168002457787488E-04    0.191975593518200816E+00   -0.761658166455882892E+05
    0.252875556495080998E-01    0.299647342708512406E-04    0.176577665420671548E+00   -0.761658136411177547E+05
    0.158218223525070194E-01    0.297265167559681619E-04    0.178088154711805446E+00   -0.761657915219993447E+05
    0.191583238611595409E-01    0.281859291516855217E-04    0.166146964888734955E+00   -0.761657867075944232E+05
    0.254195366915561556E-01    0.301711117850234473E-04    0.164587555943129293E+00   -0.761657836684882932E+05
    0.266448131907382445E-01    0.302899803698186149E-04    0.171431447655367580E+00   -0.761657757154110877E+05
    0.248170327238829286E-01    0.290716692234907308E-04    0.156212847703928209E+00   -0.761657683935139212E+05
    0.217034621714394770E-01    0.314839025075915586E-04    0.190438207567438372E+00   -0.761657681685251737E+05
    0.249232781995701175E-01    0.293196809868294825E-04    0.171825393663434606E+00   -0.761657643051402410E+05
    0.203570666345201379E-01    0.280425760329992881E-04    0.156932095729728133E+00   -0.761657605050824932E+05
    0.257942417469979590E-01    0.304658632947334874E-04    0.177566830794525843E+00   -0.761657454895803821E+05
    0.257882675958982788E-01    0.290855628824862948E-04    0.157590094290381927E+00   -0.761657383315457409E+05
    0.244595902125783679E-01    0.310792467750891312E-04    0.183924358261609799E+00   -0.761657375535376632E+05
    0.160789962715137090E-01    0.303195969739483687E-04    0.185050109847771649E+00   -0.761657267499995069E+05
    0.241394090551469570E-01    0.283167903453345625E-04    0.159251376097198805E+00   -0.761657235861787922E+05
    0.181853883518079927E-01    0.289957720514897314E-04    0.178064746789066669E+00   -0.761657162641560280E+05
    0.258822110344981288E-01    0.288804874370810424E-04    0.158579269332622341E+00   -0.761656774694230407E+05
    0.172669419581135165E-01    0.299654153427614270E-04    0.186705153981676836E+00   -0.761656665539878450E+05
    0.180274561812403637E-01    0.309289497757923759E-04    0.181376507858061919E+00   -0.761656628831530688E+05
    0.206261670700359952E-01    0.300262461127857706E-04    0.185917935406082369E+00   -0.761656625739559240E+05
    0.235029138187386154E-01    0.288636256052071153E-04    0.170193009678100471E+00   -0.761656620648747339E+05
    0.210491499084215945E-01    0.303459317290384202E-04    0.187573626244865427E+00   -0.761656503833682509E+05
    0.244363305488135563E-01    0.299807231621601027E-04    0.178797039835111582E+00   -0.761656433109161735E+05
    0.180640905581347551E-01    0.285560390410448439E-04    0.162295491158925997E+00   -0.761656303893754666E+05
    0.173897171638580199E-01    0.289396064385454737E-04    0.176775846406138915E+00   -0.761656247133268480E+05
    0.165518438497388558E-01    0.302902358083950168E-04    0.179473276546972371E+00   -0.761656079934329464E+05
    0.199052144241885290E-01    0.293256785807367180E-04    0.180592600814641790E+00   -0.761656024371805252E+05
    0.204847198861768526E-01    0.309340241251081533E-04    0.175678895313110595E+00   -0.761655995777757053E+05
    0.167392385896424634E-01    0.289814342278128685E-04    0.176035932779482152E+00   -0.761655943986825732E+05
    0.236691796284119946E-01    0.301887501509636918E-04    0.182000844409996365E+00   -0.761655856572883349E+05
    0.202919078035887768E-01    0.315924224522940854E-04    0.188310111071284120E+00   -0.761655826210799569E+05
    0.257589406761386946E-01    0.302943553730073902E-04    0.166766981859224089E+00   -0.761655784364125138E+05
    0.194676007184580863E-01    0.302874736544709474E-04    0.170546195083256108E+00   -0.761655533243561513E+05
    0.199810541716944554E-01    0.314994235222180058E-04    0.190719482422412295E+00   -0.761655209503874357E+05
    0.248001374211214293E-01    0.287615018872042827E-04    0.164625086048660024E+00   -0.761655155270686373E+05
    0.264671568149453945E-01    0.294674640149158371E-04    0.162572443791227594E+00   -0.761655138497396401E+05
    0.239337050325147717E-01    0.299713386282166994E-04    0.179737164736915256E+00   -0.761655119093707617E+05
    0.207024459232382461E-01    0.301401890646642907E-04    0.186418010217330649E+00   -0.761655051036882796E+05
    0.216826578791707511E-01    0.315074534893412616E-04    0.183158823796657821E+00   -0.761655043317909003E+05
    0.173246489204115957E-01    0.287878835321296343E-04    0.174184779298796694E+00   -0.761655003453172249E+05
    0.159695556870125231E-01    0.297381287491607863E-04    0.180486412762178278E+00   -0.761654958179422829E+05
    0.248864140361220731E-01    0.292513443866299702E-04    0.170630669816309588E+00   -0.761654853920208698E+05
    0.255045107021324956E-01    0.303635670073594270E-04    0.177578073090103705E+00   -0.761654821580746502E+05
    0.206269897632384604E-01    0.284745563024523310E-04    0.169598943482164644E+00   -0.761654687829693285E+05
    0.181180861275533171E-01    0.296788135439319921E-04    0.184381089199678549E+00   -0.761654571750403557E+05
    0.258136787000544342E-01    0.306627056524739726E-04    0.172483810188550191E+00   -0.761654503384012351E+05
    0.191159755141003113E-01    0.281941945280962998E-04    0.164681561752184624E+00   -0.761654473443174356E+05
    0.200545049951229189E-01    0.314893222619620596E-04    0.186039024400688924E+00   -0.761654348574357864E+05
    0.218134027921630218E-01    0.300090413605334980E-04    0.183898153562814803E+00   -0.761654201185095008E+05
    0.219089674981650141E-01    0.286471294790833951E-04    0.170151966628366069E+00   -0.761654198855836003E+05
    0.232663772594304367E-01    0.311761444083089812E-04    0.176755607758757899E+00   -0.761654195083256782E+05
    0.255723103778300563E-01    0.298044252543165099E-04    0.173467186438155396E+00   -0.761654146672415809E+05
    0.234782044013437385E-01    0.294221627058560520E-04    0.175880819033152225E+00   -0.761654005285955354E+05
    0.228781421680353120E-01    0.314783465903164638E-04    0.185549701694612296E+00   -0.761653831184294249E+05
    0.208254299868795359E-01    0.290206052322662648E-04    0.176153365337790413E+00   -0.761653813905684947E+05
    0.185075700340233545E-01    0.312304765947905873E-04    0.190522106368519961E+00   -0.761653781111664721E+05
    0.238783221155774925E-01    0.288016276259206302E-04    0.167855128757935845E+00   -0.761653734805760469E+05
    0.203281331628432822E-01    0.281963718893472445E-04    0.157429863752142657E+00   -0.761653698899212905E+05
    0.185868863019550794E-01    0.285035238428882951E-04    0.170615688401936527E+00   -0.761653633423629071E+05
    0.234888031374672207E-01    0.290211874012548930E-04    0.171530549954754474E+00   -0.761653484578582284E+05
    0.213372555753824321E-01    0.293849989916691511E-04    0.179195390523150588E+00   -0.761653458041716221E+05
    0.248901347298852403E-01    0.296327841505475921E-04    0.160562227976363603E+00   -0.761653415043115092E+05
    0.173885695214831722E-01    0.287535057740777848E-04    0.173088762830525739E+00   -0.761653167900872068E+05
    0.182397863610659523E-01    0.311967713893521788E-04    0.189190919064854884E+00   -0.761653126027519465E+05
    0.256330460512647212E-01    0.290668413750309692E-04    0.164691547854082077E+00   -0.761653045821642881E+05
    0.171277452170896481E-01    0.306444217257261384E-04    0.188614658776914745E+00   -0.761653038589854114E+05
    0.165977926742530389E-01    0.304725392279029119E-04    0.185989699819321397E+00   -0.761653024235793855E+05
    0.183238627974736494E-01    0.309880924522130423E-04    0.182284145175964862E+00   -0.761652936075084581E+05
    0.219213176533667869E-01    0.282009882653551448E-04    0.155857256448861531E+00   -0.761652923002802127E+05
    0.240548181704179180E-01    0.298636692040901545E-04    0.178226238438977114E+00   -0.761652822988326225E+05
    0.262883431263822992E-01    0.298950803362561353E-04    0.165492147477324464E+00   -0.761652669779261632E+05
    0.197959255628045519E-01    0.313850159013679894E-04    0.185003270125352920E+00   -0.761652606394969625E+05
    0.229923778208824189E-01    0.296277160041913440E-04    0.178547840061042212E+00   -0.761652592149023258E+05
    0.168595587835691403E-01    0.289365808502389860E-04    0.174071632666086995E+00   -0.761652389123616158E+05
    0.249400247559378313E-01    0.288476460450480825E-04    0.157044086212983991E+00   -0.761652382182996225E+05
    0.175657216397894778E-01    0.301792701887495309E-04    0.187413510745163547E+00   -0.761652361405652482E+05
    0.191662314216677516E-01    0.304799842278628835E-04    0.189277137272327867E+00   -0.761652306742223445E+05
    0.237078029755016760E-01    0.284146963368107319E-04    0.155882801327632686E+00   -0.761652297690002597E+05
    0.254116548160164268E-01    0.290451928928370560E-04    0.158392543736651348E+00   -0.761652261563501233E+05
    0.187068322336775006E-01    0.302365851742121463E-04    0.187984422195430545E+00   -0.761652101482460421E+05
    0.227703725469323437E-01    0.287275599112431408E-04    0.169178946766091659E+00   -0.761652054328275553E+05
    0.245248141446700561E-01    0.302882178548463982E-04    0.179789484818401846E+00   -0.761652045473007893E+05
    0.207470036226288096E-01    0.308704439434858216E-04    0.175212472722441087E+00   -0.761652040564249764E+05
    0.181342494554555984E-01    0.295515079815602470E-04    0.167820119243990512E+00   -0.761652022454984399E+05
    0.237434106868045364E-01    0.295600681332765694E-04    0.160129639045419020E+00   -0.761651965548735170E+05
    0.219091090263957601E-01    0.295984218779734398E-04    0.180062008683315705E+00   -0.761651727049282781E+05
    0.247963366936997248E-01    0.293838628968004335E-04    0.171643729441100956E+00   -0.761651723237906699E+05
    0.229444236645450911E-01    0.288178926132528385E-04    0.169917383560165614E+00   -0.761651669866826560E+05
    0.220104094327106745E-01    0.285344725465039798E-04    0.155777715363228153E+00   -0.761651590368604229E+05
    0.210472163596040554E-01    0.293110310969277276E-04    0.178541808023404247E+00   -0.761651390946251922E+05
    0.253534089264441619E-01    0.305318199517096956E-04    0.170231058844709460E+00   -0.761651382182739035E+05
    0.190824825519555000E-01    0.312955948570348979E-04    0.186241522671783705E+00   -0.761651373624683620E+05
    0.254764884526291549E-01    0.305619580768451277E-04    0.171050961085144559E+00   -0.761651249254252907E+05
    0.210188194937388634E-01    0.295302925839871863E-04    0.180628938267040351E+00   -0.761651237315575418E+05
    0.172738436160637665E-01    0.307036286459737108E-04    0.188160252994113208E+00   -0.761651213142224296E+05
    0.167559967793244717E-01    0.290020978898665392E-04    0.171384422782368429E+00   -0.761651212206346972E+05
    0.241990432088576950E-01    0.311222733207368093E-04    0.177910601256320522E+00   -0.761651108841335081E+05
    0.261942297604494286E-01    0.296269562910727646E-04    0.167299551260909451E+00   -0.761651093236595334E+05
    0.201741697599163404E-01    0.282738912338476287E-04    0.165498096867952804E+00   -0.761651050285115634E+05
    0.214545859065989608E-01    0.304039441144275840E-04    0.186548164253523274E+00   -0.761651018190443428E+05
    0.260226249232095933E-01    0.297601990071017452E-04    0.163997782110925139E+00   -0.761650972886917734E+05
    0.262807227799771864E-01    0.297048980884255356E-04    0.166734015063548097E+00   -0.761650970703193743E+05
    0.257492833839712137E-01    0.290802081640456756E-04    0.161561671401008411E+00   -0.761650902096813807E+05
    0.195972195949624672E-01    0.287910242567305041E-04    0.174029122681222059E+00   -0.761650899622236320E+05
    0.193411647767857756E-01    0.297171101453167466E-04    0.166441080124507645E+00   -0.761650899376460293E+05
    0.244313068294567080E-01    0.307018404547504484E-04    0.171332766357540911E+00   -0.761650882550366368E+05
    0.221427914290030989E-01    0.287828608549714916E-04    0.170887070856620804E+00   -0.761650850990852341E+05
    0.191042378296612768E-01    0.288191053605353831E-04    0.174583361130204784E+00   -0.761650842253398732E+05
    0.253376780075248165E-01    0.298683341935801539E-04    0.163381698432962685E+00   -0.761650812275000499E+05
    0.211345746633094800E-01    0.310427263891556787E-04    0.177138110764971130E+00   -0.761650799786202697E+05
    0.187967513332113756E-01    0.303562714607791200E-04    0.188426203423066541E+00   -0.761650753664507502E+05
    0.235623426160202071E-01    0.286597496121632404E-04    0.155875252511503026E+00   -0.761650658977340645E+05
    0.261643720593527605E-01    0.299545391426920166E-04    0.170124971574241002E+00   -0.761650653899653844E+05
    0.216451401570582902E-01    0.306262423729334514E-04    0.187387687015714038E+00   -0.761650595785288169E+05
    0.208272849632654966E-01    0.303425207258155912E-04    0.169549947600399736E+00   -0.761650515156564652E+05
    0.166588847068643263E-01    0.290881797198940842E-04    0.173433342274062235E+00   -0.761650489497136296E+05
    0.180220974975602959E-01    0.304982039887103990E-04    0.177303097982276420E+00   -0.761650457334290986E+05
    0.215048207856343432E-01    0.312509586751352148E-04    0.179937352516619686E+00   -0.761650408974601887E+05
    0.223317595544342308E-01    0.311992082446273228E-04    0.187668982750407859E+00   -0.761650397666784993E+05
    0.212030803193124645E-01    0.312962171488177123E-04    0.189350922726835486E+00   -0.761650383549524995E+05
    0.218256665780056508E-01    0.284920794141533684E-04    0.156149057502678268E+00   -0.761650339364795218E+05
    0.185135932941425732E-01    0.305170598311286034E-04    0.189116053560374975E+00   -0.761650137255818408E+05
    0.183687822863906232E-01    0.310216343664418157E-04    0.183759816822156058E+00   -0.761650131248800462E+05
    0.176056455620965217E-01    0.302367644310556562E-04    0.175887793334642800E+00   -0.761650106005301932E+05
    0.251402182127873422E-01    0.292112698661315221E-04    0.168048214893667502E+00   -0.761650091677412565E+05
    0.187505536092216450E-01    0.294238975732195959E-04    0.181185745023114880E+00   -0.761649820877891761E+05
    0.219129027736126580E-01    0.305284330489868843E-04    0.186354272508122643E+00   -0.761649801743150747E+05
    0.210327967911243599E-01    0.298572413844123013E-04    0.183144896100368215E+00   -0.761649727097865398E+05
    0.250884677715823706E-01    0.307695890970227596E-04    0.174061191071446936E+00   -0.761649691409202642E+05
    0.224751492596002057E-01    0.283085397609178469E-04    0.156635076846580151E+00   -0.761649479698661889E+05
    0.239819208796892974E-01    0.310854436672546459E-04    0.177424289128781054E+00   -0.761649466320962674E+05
    0.189941730967831679E-01    0.283990792399248366E-04    0.161698722268401512E+00   -0.761649459492860915E+05
    0.222696318857382308E-01    0.282567938862181799E-04    0.157259968554318119E+00   -0.761649301767495344E+05
    0.223965138344925374E-01    0.284672837826935319E-04    0.165364864054658306E+00   -0.761649297854734177E+05
    0.190483204137668512E-01    0.290076007187372610E-04    0.176587521714523299E+00   -0.761649232580944517E+05
    0.241076981996361482E-01    0.306969381271798402E-04    0.182217248733665876E+00   -0.761649186972404423E+05
    0.248926394594433179E-01    0.297422380024985153E-04    0.174139002254160014E+00   -0.761649162768008391E+05
    0.176634256773932595E-01    0.307232239833693855E-04    0.188459874345063089E+00   -0.761649111062643933E+05
    0.234658062153920259E-01    0.291641953407952469E-04    0.172372368581588248E+00   -0.761649097567601129E+05
    0.202152106163140076E-01    0.282589006463556681E-04    0.164211477143078127E+00   -0.761649072610979638E+05
    0.172771536417867938E-01    0.301939246807290544E-04    0.177021736259967699E+00   -0.761648998968496453E+05
    0.180532203640205585E-01    0.308111479572260069E-04    0.181861158617690588E+00   -0.761648997924397408E+05
    0.251142046154024107E-01    0.301001538273329006E-04    0.175989832027001358E+00   -0.761648901588451990E+05
    0.212566107871432486E-01    0.289464974980921205E-04    0.173906877830967671E+00   -0.761648808598502219E+05
    0.227284584274152837E-01    0.305876886810294777E-04    0.170451004501496250E+00   -0.761648799676934141E+05
    0.243867916919224270E-01    0.308582559852999417E-04    0.181364207466388289E+00   -0.761648797356091236E+05
    0.256082700579636467E-01    0.295802274936106818E-04    0.162348815555697995E+00   -0.761648752370658913E+05
    0.189933856805014449E-01    0.304167264650249174E-04    0.174036627065019989E+00   -0.761648751195322984E+05
    0.203494641418394788E-01    0.299327261442013081E-04    0.166745630325373206E+00   -0.761648734866879240E+05
    0.252332909821568717E-01    0.302252817156893399E-04    0.176196721918639609E+00   -0.761648692274800997E+05
    0.177806508531404457E-01    0.291800106223624682E-04    0.167212171196130521E+00   -0.761648681324171775E+05
    0.257965442266741458E-01    0.296252129319331856E-04    0.168943809391187638E+00   -0.761648529162656632E+05
